1,1,52.3,54.35,127.32000000000001,68.91999999999999,1,1,0.0
1,2,311.8,0.84,402.14000000000004,115.13,1,1,0.0
1,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
2,1,34.87,51.57,123.34,65.88999999999999,1,1,0.0
2,2,311.61,0.82,402.14,114.99000000000001,1,1,0.0
2,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
3,1,17.43,48.79,119.38,62.86000000000001,1,1,0.0
3,2,311.42,0.81,402.13999999999993,114.83,1,1,0.0
3,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
4,1,0.0,46.02,115.4,59.82999999999999,1,1,0.0
4,2,311.23,0.79,402.14,114.67999999999999,1,1,0.0
4,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
5,1,0.0,45.4,96.1,56.800000000000004,1,1,0.0
5,2,311.04,0.78,402.13999999999993,114.53,1,1,0.0
5,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
6,1,0.0,42.17,81.23,57.33,1,1,0.0
6,2,310.85,0.76,402.14,114.38,1,1,0.0
6,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
7,1,0.0,38.93,66.37,57.87,1,1,0.0
7,2,310.66,0.75,402.13999999999993,114.22,1,1,0.0
7,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
8,1,0.0,35.7,51.5,58.39999999999999,1,1,0.0
8,2,310.47,0.73,402.14,114.08,1,1,0.0
8,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
9,2,310.28,0.72,402.14,113.92,1,1,0.0
9,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
10,2,310.09,0.7,402.14000000000004,113.77,1,1,0.0
10,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
10,4,911.96,179.65,48.039999999999964,94.74999999999997,1,1,1.0
11,2,309.9,0.69,402.14,113.62,1,1,0.0
11,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
11,4,867.4,167.92,92.60000000000002,100.83000000000001,1,1,1.0
12,2,309.7,0.68,402.15000000000003,113.46,1,1,0.0
12,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
12,4,822.83,156.2,137.16999999999996,106.90000000000003,1,1,1.0
13,2,309.51,0.66,402.15,113.31,1,1,0.0
13,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
13,4,780.38,150.1,172.12,109.72999999999999,1,1,1.0
14,2,309.32,0.65,402.15000000000003,113.16,1,1,0.0
14,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
14,4,737.93,144.0,207.07000000000005,112.55000000000001,1,1,1.0
15,2,309.13,0.63,402.15,113.01,1,1,0.0
15,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
15,4,695.48,137.9,242.01999999999998,115.38,1,1,1.0
16,2,308.94,0.62,402.15000000000003,112.85,1,1,0.0
16,3,94.3,0.92,225.34999999999997,62.44,1,1,0.0
16,4,653.03,131.8,276.97,118.19999999999999,1,1,1.0
